,Trap,Latitude,Longitude,Date,WnvPresent,NumMosquitos,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,year,month,day,Tmax,Tmin,rain,Tmax_3,Tmax_20,Dew,Tmin_3,Tmin_20,Tavg,WetBulb,CodeSum,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
7119,T212,41.680946,-87.535198,2007-09-19,0,2,0,1,0,0,0,0,0,2007,9,19,74.375,50.5,0.0,80.75,78.5238095238,47.8181818182,56.0,57.380952381,62.75,53.75,0.0,29.39375,30.115,7.5,20.875,9.4625
7120,T212,41.680946,-87.535198,2007-09-19,0,2,0,0,1,0,0,0,0,2007,9,19,74.375,50.5,0.0,80.75,78.5238095238,47.8181818182,56.0,57.380952381,62.75,53.75,0.0,29.39375,30.115,7.5,20.875,9.4625
7121,T212,41.680946,-87.535198,2007-09-25,0,3,0,1,0,0,0,0,0,2007,9,25,83.875,60.5,0.27,83.25,78.7142857143,52.5454545455,58.0,57.1428571429,72.375,63.375,1250.125,29.33375,30.05125,7.5,16.375,9.5375
7122,T212,41.680946,-87.535198,2007-09-25,0,3,0,0,1,0,0,0,0,2007,9,25,83.875,60.5,0.27,83.25,78.7142857143,52.5454545455,58.0,57.1428571429,72.375,63.375,1250.125,29.33375,30.05125,7.5,16.375,9.5375
7123,T212,41.680946,-87.535198,2007-10-09,0,22,0,1,0,0,0,0,0,2007,10,9,81.875,58.75,0.09,84.25,80.3333333333,56.3636363636,61.25,57.8095238095,70.625,63.375,1263750.0,29.28,29.995,7.3625,21.25,8.25
7124,T212,41.680946,-87.535198,2007-10-09,0,34,0,0,1,0,0,0,0,2007,10,9,81.875,58.75,0.09,84.25,80.3333333333,56.3636363636,61.25,57.8095238095,70.625,63.375,1263750.0,29.28,29.995,7.3625,21.25,8.25
7125,T212,41.680946,-87.535198,2009-05-28,0,1,0,0,1,0,0,0,0,2009,5,28,72.5,54.25,1.79,69.0,70.1428571429,46.8181818182,54.0,49.8095238095,63.5,55.25,138.75,29.235,29.96,7.6625,12.875,9.2625
7126,T212,41.680946,-87.535198,2009-05-28,0,4,0,0,0,1,0,0,0,2009,5,28,72.5,54.25,1.79,69.0,70.1428571429,46.8181818182,54.0,49.8095238095,63.5,55.25,138.75,29.235,29.96,7.6625,12.875,9.2625
7127,T212,41.680946,-87.535198,2009-06-02,0,2,0,0,1,0,0,0,0,2009,6,2,71.625,50.75,2.32,72.5,71.3333333333,48.5454545455,48.5,51.0952380952,61.375,54.375,1375126.375,29.13875,29.85875,4.35,20.625,7.5625
7128,T212,41.680946,-87.535198,2009-06-05,0,3,0,0,1,0,0,0,0,2009,6,5,71.5,46.625,0.57,67.0,71.7619047619,46.8181818182,44.25,49.7142857143,59.25,51.75,126375.0,29.24125,29.965,4.7375,17.5,7.5875
7129,T212,41.680946,-87.535198,2009-06-15,0,3,0,1,0,0,0,0,0,2009,6,15,72.25,52.625,0.81,75.0,71.1904761905,50.1818181818,51.75,50.4285714286,62.625,56.375,1388887.5,29.205,29.925,6.05,7.875,7.2625
7130,T212,41.680946,-87.535198,2009-06-15,0,14,0,0,1,0,0,0,0,2009,6,15,72.25,52.625,0.81,75.0,71.1904761905,50.1818181818,51.75,50.4285714286,62.625,56.375,1388887.5,29.205,29.925,6.05,7.875,7.2625
7131,T212,41.680946,-87.535198,2009-06-15,0,4,0,0,0,1,0,0,0,2009,6,15,72.25,52.625,0.81,75.0,71.1904761905,50.1818181818,51.75,50.4285714286,62.625,56.375,1388887.5,29.205,29.925,6.05,7.875,7.2625
7132,T212,41.680946,-87.535198,2009-06-19,0,8,0,0,1,0,0,0,0,2009,6,19,76.0,56.625,5.655,77.0,72.380952381,54.0,61.5,52.0476190476,66.5,60.375,1375138.875,29.18125,26.18,6.05,13.125,7.6375
7133,T212,41.680946,-87.535198,2009-06-19,0,11,0,0,0,1,0,0,0,2009,6,19,76.0,56.625,5.655,77.0,72.380952381,54.0,61.5,52.0476190476,66.5,60.375,1375138.875,29.18125,26.18,6.05,13.125,7.6375
7134,T212,41.680946,-87.535198,2009-06-29,0,1,0,0,1,0,0,0,0,2009,6,29,88.25,68.625,0.435,83.75,80.1428571429,63.2727272727,65.0,62.0,78.875,60.0,1262512.5,25.435,29.79125,5.875,20.375,7.65
7135,T212,41.680946,-87.535198,2009-06-29,0,3,0,0,0,1,0,0,0,2009,6,29,88.25,68.625,0.435,83.75,80.1428571429,63.2727272727,65.0,62.0,78.875,60.0,1262512.5,25.435,29.79125,5.875,20.375,7.65
7136,T212,41.680946,-87.535198,2009-07-06,0,7,0,0,1,0,0,0,0,2009,7,6,74.5,59.625,0.255,78.75,81.1428571429,55.7272727273,59.75,64.1428571429,67.125,60.25,12513.75,29.14125,29.85,6.1125,29.375,7.3875
7137,T212,41.680946,-87.535198,2009-07-06,0,3,0,0,0,1,0,0,0,2009,7,6,74.5,59.625,0.255,78.75,81.1428571429,55.7272727273,59.75,64.1428571429,67.125,60.25,12513.75,29.14125,29.85,6.1125,29.375,7.3875
7138,T212,41.680946,-87.535198,2009-07-13,0,45,0,0,1,0,0,0,0,2009,7,13,79.375,60.5,0.395,82.0,80.2380952381,55.7272727273,61.25,62.8095238095,70.0,61.625,137637.5,29.2925,30.00625,5.3625,17.875,6.5125
7139,T212,41.680946,-87.535198,2009-07-13,0,13,0,0,0,1,0,0,0,2009,7,13,79.375,60.5,0.395,82.0,80.2380952381,55.7272727273,61.25,62.8095238095,70.0,61.625,137637.5,29.2925,30.00625,5.3625,17.875,6.5125
7140,T212,41.680946,-87.535198,2009-07-17,0,5,0,1,0,0,0,0,0,2009,7,17,80.375,60.75,1.015,78.75,77.7142857143,55.1818181818,60.25,60.4761904762,70.75,61.625,1375012.5,29.27875,29.99625,6.7625,23.25,8.1125
7141,T212,41.680946,-87.535198,2009-07-17,0,64,0,0,1,0,0,0,0,2009,7,17,80.375,60.75,1.015,78.75,77.7142857143,55.1818181818,60.25,60.4761904762,70.75,61.625,1375012.5,29.27875,29.99625,6.7625,23.25,8.1125
7142,T212,41.680946,-87.535198,2009-07-17,0,27,0,0,0,1,0,0,0,2009,7,17,80.375,60.75,1.015,78.75,77.7142857143,55.1818181818,60.25,60.4761904762,70.75,61.625,1375012.5,29.27875,29.99625,6.7625,23.25,8.1125
7143,T212,41.680946,-87.535198,2009-07-27,0,2,0,1,0,0,0,0,0,2009,7,27,80.75,61.5,0.21,82.5,78.7142857143,56.5454545455,63.5,60.5238095238,71.375,63.375,138876.375,29.18,29.9025,6.3875,20.0,7.6125
7144,T212,41.680946,-87.535198,2009-07-27,0,9,0,0,1,0,0,0,0,2009,7,27,80.75,61.5,0.21,82.5,78.7142857143,56.5454545455,63.5,60.5238095238,71.375,63.375,138876.375,29.18,29.9025,6.3875,20.0,7.6125
7145,T212,41.680946,-87.535198,2009-07-27,0,2,0,0,0,1,0,0,0,2009,7,27,80.75,61.5,0.21,82.5,78.7142857143,56.5454545455,63.5,60.5238095238,71.375,63.375,138876.375,29.18,29.9025,6.3875,20.0,7.6125
7146,T212,41.680946,-87.535198,2009-07-31,0,2,0,0,1,0,0,0,0,2009,7,31,81.875,62.375,0.18,81.25,79.7619047619,57.6363636364,61.25,60.6666666667,72.375,63.25,1263875.0,29.11875,29.83125,7.25,26.875,8.4375
7147,T212,41.680946,-87.535198,2009-07-31,0,1,0,0,0,0,0,0,1,2009,7,31,81.875,62.375,0.18,81.25,79.7619047619,57.6363636364,61.25,60.6666666667,72.375,63.25,1263875.0,29.11875,29.83125,7.25,26.875,8.4375
7148,T212,41.680946,-87.535198,2009-08-07,0,2,0,1,0,0,0,0,0,2009,8,7,79.75,61.875,0.405,80.0,79.5714285714,56.0909090909,63.0,61.3333333333,71.0,62.375,125125.125,29.24625,29.9625,6.3625,15.375,7.9875
7149,T212,41.680946,-87.535198,2009-08-07,0,5,0,0,1,0,0,0,0,2009,8,7,79.75,61.875,0.405,80.0,79.5714285714,56.0909090909,63.0,61.3333333333,71.0,62.375,125125.125,29.24625,29.9625,6.3625,15.375,7.9875
7150,T212,41.680946,-87.535198,2009-08-07,0,3,0,0,0,0,0,0,1,2009,8,7,79.75,61.875,0.405,80.0,79.5714285714,56.0909090909,63.0,61.3333333333,71.0,62.375,125125.125,29.24625,29.9625,6.3625,15.375,7.9875
7151,T212,41.680946,-87.535198,2009-08-13,0,6,0,0,1,0,0,0,0,2009,8,13,84.0,65.125,0.53,84.0,82.2857142857,60.1818181818,63.0,63.4761904762,74.75,66.25,137500.0,29.31125,30.0225,6.45,13.875,8.075
7152,T212,41.680946,-87.535198,2009-08-25,0,1,0,0,1,0,0,0,0,2009,8,25,77.625,59.125,0.58,76.0,81.9047619048,59.6363636364,56.5,63.0952380952,68.5,62.0,138750.0,29.22375,29.9375,7.05,17.25,8.7625
7153,T212,41.680946,-87.535198,2009-08-27,0,1,0,1,0,0,0,0,0,2009,8,27,74.375,59.0,2.11,75.5,80.9047619048,59.0909090909,59.0,63.1904761905,66.875,61.375,1375001.375,29.26875,29.98,7.1875,13.0,8.85
7154,T212,41.680946,-87.535198,2009-08-27,0,3,0,0,1,0,0,0,0,2009,8,27,74.375,59.0,2.11,75.5,80.9047619048,59.0909090909,59.0,63.1904761905,66.875,61.375,1375001.375,29.26875,29.98,7.1875,13.0,8.85
7155,T212,41.680946,-87.535198,2009-09-03,0,1,0,0,0,1,0,0,0,2009,9,3,69.75,53.75,1.19,72.0,76.1904761905,53.9090909091,50.5,58.8095238095,62.125,56.375,1387500.0,29.40125,30.12875,6.125,7.375,7.125
7156,T212,41.680946,-87.535198,2009-09-14,0,2,0,0,1,0,0,0,0,2009,9,14,79.625,60.375,0.0,80.75,75.2857142857,58.3636363636,58.75,57.2857142857,70.25,62.75,1263888.75,29.40375,26.36375,4.3625,8.5,5.0625
7157,T212,41.680946,-87.535198,2009-09-14,0,1,0,0,0,1,0,0,0,2009,9,14,79.625,60.375,0.0,80.75,75.2857142857,58.3636363636,58.75,57.2857142857,70.25,62.75,1263888.75,29.40375,26.36375,4.3625,8.5,5.0625
7158,T212,41.680946,-87.535198,2009-09-17,0,1,0,1,0,0,0,0,0,2009,9,17,78.625,59.0,0.0,77.25,75.380952381,57.9090909091,57.75,56.8571428571,69.0,61.25,1388750.0,29.42,30.14375,4.625,8.5,5.7125
7159,T212,41.680946,-87.535198,2009-09-17,0,1,0,0,0,1,0,0,0,2009,9,17,78.625,59.0,0.0,77.25,75.380952381,57.9090909091,57.75,56.8571428571,69.0,61.25,1388750.0,29.42,30.14375,4.625,8.5,5.7125
7160,T212,41.680946,-87.535198,2009-09-25,0,2,0,0,1,0,0,0,0,2009,9,25,73.875,58.0,0.915,74.0,76.5714285714,57.9090909091,61.25,58.8095238095,66.25,61.875,1263888.875,29.37625,30.09875,4.2125,13.5,6.0625
7161,T212,41.680946,-87.535198,2011-06-10,0,1,0,0,0,1,0,0,0,2011,6,10,85.75,60.125,1.815,82.25,77.2380952381,58.0909090909,60.5,55.8095238095,73.25,65.125,125013.875,29.2325,29.95,7.5125,15.5,9.95
7162,T212,41.680946,-87.535198,2011-06-17,0,2,0,0,1,0,0,0,0,2011,6,17,72.25,54.75,1.39,77.75,78.5714285714,55.0909090909,57.75,57.6666666667,63.5,57.625,1387513.75,29.20625,29.92875,6.9,9.5,8.0375
7163,T212,41.680946,-87.535198,2011-06-17,0,9,0,0,0,1,0,0,0,2011,6,17,72.25,54.75,1.39,77.75,78.5714285714,55.0909090909,57.75,57.6666666667,63.5,57.625,1387513.75,29.20625,29.92875,6.9,9.5,8.0375
7164,T212,41.680946,-87.535198,2011-06-17,0,1,0,0,0,0,0,0,1,2011,6,17,72.25,54.75,1.39,77.75,78.5714285714,55.0909090909,57.75,57.6666666667,63.5,57.625,1387513.75,29.20625,29.92875,6.9,9.5,8.0375
7165,T212,41.680946,-87.535198,2011-07-11,0,4,0,0,1,0,0,0,0,2011,7,11,88.0,66.625,0.405,89.0,83.9523809524,60.5454545455,66.75,64.7142857143,77.625,66.875,1251.375,29.21,29.92,5.5,14.125,6.7875
7166,T212,41.680946,-87.535198,2011-07-11,0,1,0,0,0,1,0,0,0,2011,7,11,88.0,66.625,0.405,89.0,83.9523809524,60.5454545455,66.75,64.7142857143,77.625,66.875,1251.375,29.21,29.92,5.5,14.125,6.7875
7167,T212,41.680946,-87.535198,2011-07-11,0,2,0,0,0,0,0,0,1,2011,7,11,88.0,66.625,0.405,89.0,83.9523809524,60.5454545455,66.75,64.7142857143,77.625,66.875,1251.375,29.21,29.92,5.5,14.125,6.7875
7168,T212,41.680946,-87.535198,2011-07-15,0,2,0,0,0,1,0,0,0,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
7169,T212,41.680946,-87.535198,2011-07-15,0,1,0,0,0,0,0,0,1,2011,7,15,85.75,66.125,0.41,82.5,85.3333333333,59.8181818182,65.5,65.1904761905,76.375,66.75,13875.0,29.23125,29.93875,6.6375,11.75,7.925
7170,T212,41.680946,-87.535198,2011-07-25,0,1,0,1,0,0,0,0,0,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
7171,T212,41.680946,-87.535198,2011-07-25,0,1,0,0,0,1,0,0,0,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
7172,T212,41.680946,-87.535198,2011-07-25,0,3,0,0,0,0,0,0,1,2011,7,25,91.625,73.875,8.64,87.5,88.6666666667,68.7272727273,71.25,69.5714285714,83.0,74.625,1263888.75,29.18125,29.895,4.7125,22.125,7.9625
7173,T212,41.680946,-87.535198,2011-08-05,0,1,0,0,1,0,0,0,0,2011,8,5,88.0,70.5,1.135,86.5,89.5714285714,67.8181818182,71.0,71.7619047619,79.5,72.0,1250000.125,29.23375,29.94125,5.0375,12.75,5.975
7174,T212,41.680946,-87.535198,2011-08-05,0,1,0,0,0,1,0,0,0,2011,8,5,88.0,70.5,1.135,86.5,89.5714285714,67.8181818182,71.0,71.7619047619,79.5,72.0,1250000.125,29.23375,29.94125,5.0375,12.75,5.975
7175,T212,41.680946,-87.535198,2011-08-05,0,1,0,0,0,0,0,0,1,2011,8,5,88.0,70.5,1.135,86.5,89.5714285714,67.8181818182,71.0,71.7619047619,79.5,72.0,1250000.125,29.23375,29.94125,5.0375,12.75,5.975
7176,T212,41.680946,-87.535198,2011-08-12,0,3,0,0,0,0,0,0,1,2011,8,12,81.625,64.875,1.565,79.75,85.5238095238,64.3636363636,60.5,68.619047619,73.375,66.875,1388875.0,29.115,29.8275,5.4375,17.875,6.675
7177,T212,41.680946,-87.535198,2011-08-26,0,1,0,0,1,0,0,0,0,2011,8,26,82.5,63.375,1.765,82.75,82.0,61.1818181818,63.5,63.2380952381,73.25,65.75,137637.5,29.19625,29.91125,4.6875,25.25,6.5375
7178,T212,41.680946,-87.535198,2011-08-26,0,1,0,0,0,0,0,0,1,2011,8,26,82.5,63.375,1.765,82.75,82.0,61.1818181818,63.5,63.2380952381,73.25,65.75,137637.5,29.19625,29.91125,4.6875,25.25,6.5375
7179,T212,41.680946,-87.535198,2011-09-12,0,2,0,0,1,0,0,0,0,2011,9,12,74.375,56.125,0.025,79.75,79.6666666667,56.1818181818,59.25,61.2857142857,65.375,58.625,1388.75,29.32,26.285,8.95,9.375,9.6125
7180,T212,41.680946,-87.535198,2011-09-12,0,2,0,0,0,1,0,0,0,2011,9,12,74.375,56.125,0.025,79.75,79.6666666667,56.1818181818,59.25,61.2857142857,65.375,58.625,1388.75,29.32,26.285,8.95,9.375,9.6125
7181,T212,41.680946,-87.535198,2011-09-23,0,1,0,0,1,0,0,0,0,2011,9,23,66.375,51.125,0.675,67.75,70.380952381,47.6363636364,51.0,53.8095238095,59.0,53.875,13887.5,29.36,26.345,6.2625,21.125,7.4625
7182,T212,41.680946,-87.535198,2011-09-23,0,2,0,0,0,1,0,0,0,2011,9,23,66.375,51.125,0.675,67.75,70.380952381,47.6363636364,51.0,53.8095238095,59.0,53.875,13887.5,29.36,26.345,6.2625,21.125,7.4625
7183,T212,41.680946,-87.535198,2011-09-30,0,1,0,0,1,0,0,0,0,2011,9,30,62.125,50.5,2.66,62.25,66.8095238095,49.6363636364,50.25,51.7619047619,56.625,52.25,138888.875,29.12625,29.84625,7.4375,21.375,9.5375
7184,T212,41.680946,-87.535198,2013-06-07,0,4,0,0,0,1,0,0,0,2013,6,7,70.125,52.625,1.035,69.25,71.9523809524,54.8181818182,52.0,53.5238095238,61.625,55.375,1387513.75,29.2025,29.92625,7.6,9.625,8.675
7185,T212,41.680946,-87.535198,2013-06-14,0,4,0,0,1,0,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
7186,T212,41.680946,-87.535198,2013-06-14,0,4,0,0,0,1,0,0,0,2013,6,14,77.25,56.625,1.03,80.0,73.380952381,52.8181818182,59.25,54.619047619,67.25,60.125,13888.75,29.1725,29.88875,5.9375,8.875,7.6375
7187,T212,41.680946,-87.535198,2013-06-21,0,6,0,0,1,0,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
7188,T212,41.680946,-87.535198,2013-06-21,0,2,0,0,0,1,0,0,0,2013,6,21,80.75,59.375,0.99,78.5,76.2857142857,57.3636363636,58.25,56.0476190476,70.25,61.875,125125.125,29.28875,30.0025,6.775,15.625,8.35
7189,T212,41.680946,-87.535198,2013-06-28,0,8,0,0,1,0,0,0,0,2013,6,28,84.5,66.5,4.285,84.5,81.5238095238,62.4545454545,66.0,61.1428571429,75.625,69.0,1388888.875,29.15625,29.86875,6.8125,22.375,8.975
7190,T212,41.680946,-87.535198,2013-06-28,0,1,0,0,0,1,0,0,0,2013,6,28,84.5,66.5,4.285,84.5,81.5238095238,62.4545454545,66.0,61.1428571429,75.625,69.0,1388888.875,29.15625,29.86875,6.8125,22.375,8.975
7191,T212,41.680946,-87.535198,2013-07-08,0,4,0,0,1,0,0,0,0,2013,7,8,80.125,62.375,0.525,85.75,80.8571428571,60.0,66.25,62.9523809524,71.375,65.0,13750.125,29.3025,30.0175,6.55,13.75,7.3
7192,T212,41.680946,-87.535198,2013-07-08,0,20,0,0,0,1,0,0,0,2013,7,8,80.125,62.375,0.525,85.75,80.8571428571,60.0,66.25,62.9523809524,71.375,65.0,13750.125,29.3025,30.0175,6.55,13.75,7.3
7193,T212,41.680946,-87.535198,2013-07-12,0,124,0,0,1,0,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
7194,T212,41.680946,-87.535198,2013-07-12,0,136,0,0,0,1,0,0,0,2013,7,12,84.625,65.75,0.505,83.5,81.8095238095,62.0909090909,65.25,64.2857142857,75.375,68.375,1375.0,29.28125,29.99125,5.7,18.75,6.5375
7195,T212,41.680946,-87.535198,2013-07-19,0,38,0,0,1,0,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
7196,T212,41.680946,-87.535198,2013-07-19,0,77,0,0,0,1,0,0,0,2013,7,19,90.125,70.0,0.675,94.25,83.9047619048,66.1818181818,74.25,66.0952380952,80.25,71.625,0.125,29.405,30.1225,6.925,16.5,7.6
7197,T212,41.680946,-87.535198,2013-07-25,0,6,0,0,0,1,0,0,0,2013,7,25,85.75,67.25,0.69,79.5,86.1904761905,65.1818181818,62.75,67.5238095238,76.625,67.875,125125.0,29.2025,29.9125,6.7125,13.875,8.4875
7198,T212,41.680946,-87.535198,2013-08-01,0,4,0,1,0,0,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
7199,T212,41.680946,-87.535198,2013-08-01,0,9,0,0,0,1,0,0,0,2013,8,1,73.875,58.125,0.935,76.5,82.1904761905,57.0909090909,59.25,64.6666666667,66.25,60.375,126263.75,29.27875,30.0,5.675,22.75,7.15
7200,T212,41.680946,-87.535198,2013-08-08,0,9,0,0,1,0,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
7201,T212,41.680946,-87.535198,2013-08-08,0,4,0,0,0,1,0,0,0,2013,8,8,80.75,63.0,0.75,81.25,79.3333333333,60.0,64.25,62.4761904762,72.125,64.625,126375.0,29.23625,29.955,6.3,17.75,8.175
7202,T212,41.680946,-87.535198,2013-08-22,0,9,0,1,0,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
7203,T212,41.680946,-87.535198,2013-08-22,0,10,0,0,1,0,0,0,0,2013,8,22,82.5,60.625,0.24,85.25,80.619047619,58.0909090909,64.75,61.5238095238,71.625,64.375,1.375,29.3825,30.10125,4.9125,17.125,6.325
7204,T212,41.680946,-87.535198,2013-08-29,0,2,0,1,0,0,0,0,0,2013,8,29,86.875,67.375,0.23,90.0,83.0952380952,63.7272727273,71.0,62.8571428571,77.25,69.125,1375000.125,29.35125,30.06125,6.7,16.125,8.1125
7205,T212,41.680946,-87.535198,2013-09-06,0,5,0,1,0,0,0,0,0,2013,9,6,82.375,61.875,0.575,80.25,84.7142857143,62.6363636364,58.0,63.8571428571,72.5,65.125,1387500.0,29.25625,29.96875,5.8375,17.875,7.2375
7206,T212,41.680946,-87.535198,2013-09-12,0,11,0,0,1,0,0,0,0,2013,9,12,85.875,66.75,0.025,90.5,85.8571428571,61.0,70.5,65.9047619048,76.5,67.625,0.125,29.2875,30.0,7.775,20.125,9.1875
7207,T212,41.680946,-87.535198,2013-09-19,0,3,0,0,1,0,0,0,0,2013,9,19,72.875,55.75,2.045,75.0,80.3333333333,56.8181818182,57.25,61.7619047619,64.625,58.125,1251250.125,29.35875,30.085,7.15,13.625,8.775
7208,T212,41.680946,-87.535198,2013-09-26,0,2,0,1,0,0,0,0,0,2013,9,26,72.0,53.0,0.845,70.5,76.4761904762,52.9090909091,49.0,57.8095238095,62.875,57.375,1250000.125,29.2325,29.95,6.7375,14.0,7.8875
7209,T212,41.680946,-87.535198,2013-09-26,0,1,0,0,1,0,0,0,0,2013,9,26,72.0,53.0,0.845,70.5,76.4761904762,52.9090909091,49.0,57.8095238095,62.875,57.375,1250000.125,29.2325,29.95,6.7375,14.0,7.8875
7210,T215,41.686398,-87.531635,2007-07-18,0,21,0,1,0,0,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7211,T215,41.686398,-87.531635,2007-07-18,0,13,0,0,1,0,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7212,T215,41.686398,-87.531635,2007-07-18,1,50,0,0,1,0,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7213,T215,41.686398,-87.531635,2007-07-18,0,1,0,0,0,1,0,0,0,2007,7,18,81.375,63.0,2.05,83.0,82.8095238095,59.6363636364,65.5,62.9047619048,72.5,63.0,13.875,29.19,29.9025,6.0875,23.25,8.4
7214,T215,41.686398,-87.531635,2007-07-19,0,3,0,1,0,0,0,0,0,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7215,T215,41.686398,-87.531635,2007-07-19,0,32,0,0,1,0,0,0,0,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7216,T215,41.686398,-87.531635,2007-07-19,0,1,0,0,0,1,0,0,0,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7217,T215,41.686398,-87.531635,2007-07-19,0,1,0,0,0,0,0,0,1,2007,7,19,82.125,63.125,2.21,83.25,83.2380952381,59.2727272727,66.25,63.1428571429,72.875,63.875,138.875,29.1875,29.89875,5.8625,19.625,8.525
7218,T215,41.686398,-87.531635,2007-08-02,0,153,0,0,1,0,0,0,0,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7219,T215,41.686398,-87.531635,2007-08-02,0,1,0,0,0,1,0,0,0,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7220,T215,41.686398,-87.531635,2007-08-02,0,54,0,0,0,0,0,0,1,2007,8,2,86.75,66.75,0.36,90.75,83.380952381,61.1818181818,67.25,64.1904761905,77.125,67.75,1387501.375,29.2525,29.9625,5.1375,9.75,6.55
7221,T215,41.686398,-87.531635,2007-08-03,0,154,0,1,0,0,0,0,0,2007,8,3,87.625,67.125,0.17,91.0,83.9523809524,61.2727272727,69.0,64.7142857143,77.75,67.5,1375013.75,29.2675,29.975,4.575,7.375,6.0875
7222,T215,41.686398,-87.531635,2007-08-03,0,50,0,0,1,0,0,0,0,2007,8,3,87.625,67.125,0.17,91.0,83.9523809524,61.2727272727,69.0,64.7142857143,77.75,67.5,1375013.75,29.2675,29.975,4.575,7.375,6.0875
7223,T215,41.686398,-87.531635,2007-08-09,0,7,0,1,0,0,0,0,0,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7224,T215,41.686398,-87.531635,2007-08-09,0,25,0,0,1,0,0,0,0,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7225,T215,41.686398,-87.531635,2007-08-09,0,1,0,0,0,0,1,0,0,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7226,T215,41.686398,-87.531635,2007-08-09,0,1,0,0,0,0,0,0,1,2007,8,9,87.5,70.125,3.14,87.5,84.9047619048,65.0909090909,72.75,66.4285714286,79.125,71.25,1263888.875,29.17625,29.88625,4.075,15.625,6.7625
7227,T215,41.686398,-87.531635,2007-08-17,0,30,0,1,0,0,0,0,0,2007,8,17,83.0,66.25,0.93,80.0,85.7619047619,65.8181818182,65.25,67.5714285714,74.875,68.125,1388888.75,29.29875,30.005,4.3,12.25,6.05
